sep=;
"Date";"Open(QEURIBOR1MD=)";"High(QEURIBOR1MD=)";"Low(QEURIBOR1MD=)";"Last(QEURIBOR1MD=)"
"13.09.2004";"";"";"";"2,076"
"10.09.2004";"";"";"";"2,076"
"09.09.2004";"";"";"";"2,075"
"08.09.2004";"";"";"";"2,075"
"07.09.2004";"";"";"";"2,075"
"06.09.2004";"";"";"";"2,075"
"03.09.2004";"";"";"";"2,075"
"02.09.2004";"";"";"";"2,075"
"01.09.2004";"";"";"";"2,076"
"31.08.2004";"";"";"";"2,076"
"30.08.2004";"";"";"";"2,077"
"27.08.2004";"";"";"";"2,076"
"26.08.2004";"";"";"";"2,077"
"25.08.2004";"";"";"";"2,077"
"24.08.2004";"";"";"";"2,076"
"23.08.2004";"";"";"";"2,077"
"20.08.2004";"";"";"";"2,077"
"19.08.2004";"";"";"";"2,079"
"18.08.2004";"";"";"";"2,081"
"17.08.2004";"";"";"";"2,08"
"16.08.2004";"";"";"";"2,08"
"13.08.2004";"";"";"";"2,079"
"12.08.2004";"";"";"";"2,078"
"11.08.2004";"";"";"";"2,079"
"10.08.2004";"";"";"";"2,075"
"09.08.2004";"";"";"";"2,072"
"06.08.2004";"";"";"";"2,074"
"05.08.2004";"";"";"";"2,077"
"04.08.2004";"";"";"";"2,076"
"03.08.2004";"";"";"";"2,075"
"02.08.2004";"";"";"";"2,075"
"30.07.2004";"";"";"";"2,076"
"29.07.2004";"";"";"";"2,075"
"28.07.2004";"";"";"";"2,079"
"27.07.2004";"";"";"";"2,079"
"26.07.2004";"";"";"";"2,079"
"23.07.2004";"";"";"";"2,078"
"22.07.2004";"";"";"";"2,078"
"21.07.2004";"";"";"";"2,074"
"20.07.2004";"";"";"";"2,074"
"19.07.2004";"";"";"";"2,074"
"16.07.2004";"";"";"";"2,075"
"15.07.2004";"";"";"";"2,075"
"14.07.2004";"";"";"";"2,076"
"13.07.2004";"";"";"";"2,074"
"12.07.2004";"";"";"";"2,074"
"09.07.2004";"";"";"";"2,075"
"08.07.2004";"";"";"";"2,075"
"07.07.2004";"";"";"";"2,074"
"06.07.2004";"";"";"";"2,074"
"05.07.2004";"";"";"";"2,075"
"02.07.2004";"";"";"";"2,075"
"01.07.2004";"";"";"";"2,074"
"30.06.2004";"";"";"";"2,075"
"29.06.2004";"";"";"";"2,074"
"28.06.2004";"";"";"";"2,075"
"25.06.2004";"";"";"";"2,075"
"24.06.2004";"";"";"";"2,075"
"23.06.2004";"";"";"";"2,076"
"22.06.2004";"";"";"";"2,077"
"21.06.2004";"";"";"";"2,078"
"18.06.2004";"";"";"";"2,079"
"17.06.2004";"";"";"";"2,082"
"16.06.2004";"";"";"";"2,082"
"15.06.2004";"";"";"";"2,082"
"14.06.2004";"";"";"";"2,079"
"11.06.2004";"";"";"";"2,078"
"10.06.2004";"";"";"";"2,077"
"09.06.2004";"";"";"";"2,077"
"08.06.2004";"";"";"";"2,077"
"07.06.2004";"";"";"";"2,078"
"04.06.2004";"";"";"";"2,075"
"03.06.2004";"";"";"";"2,074"
"02.06.2004";"";"";"";"2,067"
"01.06.2004";"";"";"";"2,064"
"31.05.2004";"";"";"";"2,063"
"28.05.2004";"";"";"";"2,063"
"27.05.2004";"";"";"";"2,063"
"26.05.2004";"";"";"";"2,063"
"25.05.2004";"";"";"";"2,063"
"24.05.2004";"";"";"";"2,063"
"21.05.2004";"";"";"";"2,061"
"20.05.2004";"";"";"";"2,062"
"19.05.2004";"";"";"";"2,062"
"18.05.2004";"";"";"";"2,062"
"17.05.2004";"";"";"";"2,062"
"14.05.2004";"";"";"";"2,063"
"13.05.2004";"";"";"";"2,063"
"12.05.2004";"";"";"";"2,059"
"11.05.2004";"";"";"";"2,063"
"10.05.2004";"";"";"";"2,061"
"07.05.2004";"";"";"";"2,056"
"06.05.2004";"";"";"";"2,057"
"05.05.2004";"";"";"";"2,059"
"04.05.2004";"";"";"";"2,056"
"03.05.2004";"";"";"";"2,056"
"30.04.2004";"";"";"";"2,056"
"29.04.2004";"";"";"";"2,056"
"28.04.2004";"";"";"";"2,055"
"27.04.2004";"";"";"";"2,055"
"26.04.2004";"";"";"";"2,054"
"23.04.2004";"";"";"";"2,053"
"22.04.2004";"";"";"";"2,054"
"21.04.2004";"";"";"";"2,054"
"20.04.2004";"";"";"";"2,054"
"19.04.2004";"";"";"";"2,053"
"16.04.2004";"";"";"";"2,054"
"15.04.2004";"";"";"";"2,053"
"14.04.2004";"";"";"";"2,053"
"13.04.2004";"";"";"";"2,053"
"08.04.2004";"";"";"";"2,052"
"07.04.2004";"";"";"";"2,053"
"06.04.2004";"";"";"";"2,057"
"05.04.2004";"";"";"";"2,058"
"02.04.2004";"";"";"";"2,047"
"01.04.2004";"";"";"";"2,022"
"31.03.2004";"";"";"";"2,024"
"30.03.2004";"";"";"";"2,025"
"29.03.2004";"";"";"";"2,016"
"26.03.2004";"";"";"";"2,02"
"25.03.2004";"";"";"";"2,028"
"24.03.2004";"";"";"";"2,044"
"23.03.2004";"";"";"";"2,042"
"22.03.2004";"";"";"";"2,042"
"19.03.2004";"";"";"";"2,043"
"18.03.2004";"";"";"";"2,046"
"17.03.2004";"";"";"";"2,052"
"16.03.2004";"";"";"";"2,053"
"15.03.2004";"";"";"";"2,053"
"12.03.2004";"";"";"";"2,053"
"11.03.2004";"";"";"";"2,055"
"10.03.2004";"";"";"";"2,053"
"09.03.2004";"";"";"";"2,053"
"08.03.2004";"";"";"";"2,047"
"05.03.2004";"";"";"";"2,045"
"04.03.2004";"";"";"";"2,039"
"03.03.2004";"";"";"";"2,047"
"02.03.2004";"";"";"";"2,053"
"01.03.2004";"";"";"";"2,052"
"27.02.2004";"";"";"";"2,053"
"26.02.2004";"";"";"";"2,055"
"25.02.2004";"";"";"";"2,066"
"24.02.2004";"";"";"";"2,066"
"23.02.2004";"";"";"";"2,065"
"20.02.2004";"";"";"";"2,054"
"19.02.2004";"";"";"";"2,053"
"18.02.2004";"";"";"";"2,053"
"17.02.2004";"";"";"";"2,055"
"16.02.2004";"";"";"";"2,056"
"13.02.2004";"";"";"";"2,057"
"12.02.2004";"";"";"";"2,057"
"11.02.2004";"";"";"";"2,057"
"10.02.2004";"";"";"";"2,06"
"09.02.2004";"";"";"";"2,062"
"06.02.2004";"";"";"";"2,064"
"05.02.2004";"";"";"";"2,066"
"04.02.2004";"";"";"";"2,067"
"03.02.2004";"";"";"";"2,072"
"02.02.2004";"";"";"";"2,073"
"30.01.2004";"";"";"";"2,074"
"29.01.2004";"";"";"";"2,075"
"28.01.2004";"";"";"";"2,074"
"27.01.2004";"";"";"";"2,074"
"26.01.2004";"";"";"";"2,072"
"23.01.2004";"";"";"";"2,072"
"22.01.2004";"";"";"";"2,074"
"21.01.2004";"";"";"";"2,071"
"20.01.2004";"";"";"";"2,064"
"19.01.2004";"";"";"";"2,06"
"16.01.2004";"";"";"";"2,058"
"15.01.2004";"";"";"";"2,059"
"14.01.2004";"";"";"";"2,069"
"13.01.2004";"";"";"";"2,08"
"12.01.2004";"";"";"";"2,082"
"09.01.2004";"";"";"";"2,082"
"08.01.2004";"";"";"";"2,083"
"07.01.2004";"";"";"";"2,086"
"06.01.2004";"";"";"";"2,092"
"05.01.2004";"";"";"";"2,094"
"02.01.2004";"";"";"";"2,099"
"31.12.2003";"";"";"";"2,101"
"30.12.2003";"";"";"";"2,105"
"29.12.2003";"";"";"";"2,124"
"24.12.2003";"";"";"";"2,126"
"23.12.2003";"";"";"";"2,124"
"22.12.2003";"";"";"";"2,121"
"19.12.2003";"";"";"";"2,117"
"18.12.2003";"";"";"";"2,119"
"17.12.2003";"";"";"";"2,123"
"16.12.2003";"";"";"";"2,132"
"15.12.2003";"";"";"";"2,132"
"12.12.2003";"";"";"";"2,135"
"11.12.2003";"";"";"";"2,135"
"10.12.2003";"";"";"";"2,136"
"09.12.2003";"";"";"";"2,138"
"08.12.2003";"";"";"";"2,142"
"05.12.2003";"";"";"";"2,146"
"04.12.2003";"";"";"";"2,148"
"03.12.2003";"";"";"";"2,149"
"02.12.2003";"";"";"";"2,153"
"01.12.2003";"";"";"";"2,155"
"28.11.2003";"";"";"";"2,154"
"27.11.2003";"";"";"";"2,154"
"26.11.2003";"";"";"";"2,093"
"25.11.2003";"";"";"";"2,068"
"24.11.2003";"";"";"";"2,067"
"21.11.2003";"";"";"";"2,066"
"20.11.2003";"";"";"";"2,065"
"19.11.2003";"";"";"";"2,059"
"18.11.2003";"";"";"";"2,065"
"17.11.2003";"";"";"";"2,066"
"14.11.2003";"";"";"";"2,063"
"13.11.2003";"";"";"";"2,079"
"12.11.2003";"";"";"";"2,087"
"11.11.2003";"";"";"";"2,092"
"10.11.2003";"";"";"";"2,093"
"07.11.2003";"";"";"";"2,092"
"06.11.2003";"";"";"";"2,093"
"05.11.2003";"";"";"";"2,093"
"04.11.2003";"";"";"";"2,092"
"03.11.2003";"";"";"";"2,094"
"31.10.2003";"";"";"";"2,095"
"30.10.2003";"";"";"";"2,095"
"29.10.2003";"";"";"";"2,095"
"28.10.2003";"";"";"";"2,095"
"27.10.2003";"";"";"";"2,099"
"24.10.2003";"";"";"";"2,098"
"23.10.2003";"";"";"";"2,095"
"22.10.2003";"";"";"";"2,098"
"21.10.2003";"";"";"";"2,097"
"20.10.2003";"";"";"";"2,099"
"17.10.2003";"";"";"";"2,103"
"16.10.2003";"";"";"";"2,103"
"15.10.2003";"";"";"";"2,103"
"14.10.2003";"";"";"";"2,103"
"13.10.2003";"";"";"";"2,103"
"10.10.2003";"";"";"";"2,102"
"09.10.2003";"";"";"";"2,102"
"08.10.2003";"";"";"";"2,103"
"07.10.2003";"";"";"";"2,103"
"06.10.2003";"";"";"";"2,105"
"03.10.2003";"";"";"";"2,103"
"02.10.2003";"";"";"";"2,101"
"01.10.2003";"";"";"";"2,103"
"30.09.2003";"";"";"";"2,111"
"29.09.2003";"";"";"";"2,114"
"26.09.2003";"";"";"";"2,114"
"25.09.2003";"";"";"";"2,118"
"24.09.2003";"";"";"";"2,119"
"23.09.2003";"";"";"";"2,119"
"22.09.2003";"";"";"";"2,12"
"19.09.2003";"";"";"";"2,121"
"18.09.2003";"";"";"";"2,124"
"17.09.2003";"";"";"";"2,125"
"16.09.2003";"";"";"";"2,128"
"15.09.2003";"";"";"";"2,126"
"12.09.2003";"";"";"";"2,127"
"11.09.2003";"";"";"";"2,127"
"10.09.2003";"";"";"";"2,13"
"09.09.2003";"";"";"";"2,133"
"08.09.2003";"";"";"";"2,136"
"05.09.2003";"";"";"";"2,138"
"04.09.2003";"";"";"";"2,139"
"03.09.2003";"";"";"";"2,138"
"02.09.2003";"";"";"";"2,132"
"01.09.2003";"";"";"";"2,132"
"29.08.2003";"";"";"";"2,133"
"28.08.2003";"";"";"";"2,133"
"27.08.2003";"";"";"";"2,132"
"26.08.2003";"";"";"";"2,129"
"25.08.2003";"";"";"";"2,127"
"22.08.2003";"";"";"";"2,127"
"21.08.2003";"";"";"";"2,123"
"20.08.2003";"";"";"";"2,119"
"19.08.2003";"";"";"";"2,115"
"18.08.2003";"";"";"";"2,116"
"15.08.2003";"";"";"";"2,118"
"14.08.2003";"";"";"";"2,118"
"13.08.2003";"";"";"";"2,118"
"12.08.2003";"";"";"";"2,119"
"11.08.2003";"";"";"";"2,119"
"08.08.2003";"";"";"";"2,119"
"07.08.2003";"";"";"";"2,121"
"06.08.2003";"";"";"";"2,119"
"05.08.2003";"";"";"";"2,121"
"04.08.2003";"";"";"";"2,123"
"01.08.2003";"";"";"";"2,12"
"31.07.2003";"";"";"";"2,118"
"30.07.2003";"";"";"";"2,118"
"29.07.2003";"";"";"";"2,118"
"28.07.2003";"";"";"";"2,117"
"25.07.2003";"";"";"";"2,118"
"24.07.2003";"";"";"";"2,117"
"23.07.2003";"";"";"";"2,12"
"22.07.2003";"";"";"";"2,124"
"21.07.2003";"";"";"";"2,124"
"18.07.2003";"";"";"";"2,128"
"17.07.2003";"";"";"";"2,129"
"16.07.2003";"";"";"";"2,131"
"15.07.2003";"";"";"";"2,131"
"14.07.2003";"";"";"";"2,131"
"11.07.2003";"";"";"";"2,129"
"10.07.2003";"";"";"";"2,132"
"09.07.2003";"";"";"";"2,134"
"08.07.2003";"";"";"";"2,141"
"07.07.2003";"";"";"";"2,146"
"04.07.2003";"";"";"";"2,147"
"03.07.2003";"";"";"";"2,147"
"02.07.2003";"";"";"";"2,149"
"01.07.2003";"";"";"";"2,155"
"30.06.2003";"";"";"";"2,156"
"27.06.2003";"";"";"";"2,158"
"26.06.2003";"";"";"";"2,159"
"25.06.2003";"";"";"";"2,156"
"24.06.2003";"";"";"";"2,161"
"23.06.2003";"";"";"";"2,159"
"20.06.2003";"";"";"";"2,163"
"19.06.2003";"";"";"";"2,161"
"18.06.2003";"";"";"";"2,162"
"17.06.2003";"";"";"";"2,154"
"16.06.2003";"";"";"";"2,152"
"13.06.2003";"";"";"";"2,154"
"12.06.2003";"";"";"";"2,156"
"11.06.2003";"";"";"";"2,148"
"10.06.2003";"";"";"";"2,15"
"09.06.2003";"";"";"";"2,15"
"06.06.2003";"";"";"";"2,158"
"05.06.2003";"";"";"";"2,183"
"04.06.2003";"";"";"";"2,206"
"03.06.2003";"";"";"";"2,319"
"02.06.2003";"";"";"";"2,352"
"30.05.2003";"";"";"";"2,386"
"29.05.2003";"";"";"";"2,4"
"28.05.2003";"";"";"";"2,412"
"27.05.2003";"";"";"";"2,422"
"26.05.2003";"";"";"";"2,445"
"23.05.2003";"";"";"";"2,469"
"22.05.2003";"";"";"";"2,499"
"21.05.2003";"";"";"";"2,526"
"20.05.2003";"";"";"";"2,531"
"19.05.2003";"";"";"";"2,546"
"16.05.2003";"";"";"";"2,579"
"15.05.2003";"";"";"";"2,584"
"14.05.2003";"";"";"";"2,583"
"13.05.2003";"";"";"";"2,578"
"12.05.2003";"";"";"";"2,575"
"09.05.2003";"";"";"";"2,577"
"08.05.2003";"";"";"";"2,548"
"07.05.2003";"";"";"";"2,555"
"06.05.2003";"";"";"";"2,569"
"05.05.2003";"";"";"";"2,572"
"02.05.2003";"";"";"";"2,572"
"30.04.2003";"";"";"";"2,574"
"29.04.2003";"";"";"";"2,574"
"28.04.2003";"";"";"";"2,575"
"25.04.2003";"";"";"";"2,576"
"24.04.2003";"";"";"";"2,583"
"23.04.2003";"";"";"";"2,583"
"22.04.2003";"";"";"";"2,586"
"17.04.2003";"";"";"";"2,589"
"16.04.2003";"";"";"";"2,587"
"15.04.2003";"";"";"";"2,589"
"14.04.2003";"";"";"";"2,587"
"11.04.2003";"";"";"";"2,574"
"10.04.2003";"";"";"";"2,573"
"09.04.2003";"";"";"";"2,574"
"08.04.2003";"";"";"";"2,578"
"07.04.2003";"";"";"";"2,583"
"04.04.2003";"";"";"";"2,576"
"03.04.2003";"";"";"";"2,545"
"02.04.2003";"";"";"";"2,551"
"01.04.2003";"";"";"";"2,568"
"31.03.2003";"";"";"";"2,572"
"28.03.2003";"";"";"";"2,574"
"27.03.2003";"";"";"";"2,577"
"26.03.2003";"";"";"";"2,565"
"25.03.2003";"";"";"";"2,565"
"24.03.2003";"";"";"";"2,566"
"21.03.2003";"";"";"";"2,572"
"20.03.2003";"";"";"";"2,585"
"19.03.2003";"";"";"";"2,601"
"18.03.2003";"";"";"";"2,631"
"17.03.2003";"";"";"";"2,628"
"14.03.2003";"";"";"";"2,638"
"13.03.2003";"";"";"";"2,637"
"12.03.2003";"";"";"";"2,641"
"11.03.2003";"";"";"";"2,657"
"10.03.2003";"";"";"";"2,666"
"07.03.2003";"";"";"";"2,646"
"06.03.2003";"";"";"";"2,518"
"05.03.2003";"";"";"";"2,567"
"04.03.2003";"";"";"";"2,605"
"03.03.2003";"";"";"";"2,609"
"28.02.2003";"";"";"";"2,651"
"27.02.2003";"";"";"";"2,632"
"26.02.2003";"";"";"";"2,681"
"25.02.2003";"";"";"";"2,697"
"24.02.2003";"";"";"";"2,709"
"21.02.2003";"";"";"";"2,795"
"20.02.2003";"";"";"";"2,797"
"19.02.2003";"";"";"";"2,798"
"18.02.2003";"";"";"";"2,798"
"17.02.2003";"";"";"";"2,798"
"14.02.2003";"";"";"";"2,795"
"13.02.2003";"";"";"";"2,796"
"12.02.2003";"";"";"";"2,807"
"11.02.2003";"";"";"";"2,811"
"10.02.2003";"";"";"";"2,81"
"07.02.2003";"";"";"";"2,812"
"06.02.2003";"";"";"";"2,822"
"05.02.2003";"";"";"";"2,824"
"04.02.2003";"";"";"";"2,83"
"03.02.2003";"";"";"";"2,832"
"31.01.2003";"";"";"";"2,833"
"30.01.2003";"";"";"";"2,833"
"29.01.2003";"";"";"";"2,834"
"28.01.2003";"";"";"";"2,835"
"27.01.2003";"";"";"";"2,835"
"24.01.2003";"";"";"";"2,839"
"23.01.2003";"";"";"";"2,839"
"22.01.2003";"";"";"";"2,842"
"21.01.2003";"";"";"";"2,853"
"20.01.2003";"";"";"";"2,853"
"17.01.2003";"";"";"";"2,854"
"16.01.2003";"";"";"";"2,853"
"15.01.2003";"";"";"";"2,853"
"14.01.2003";"";"";"";"2,853"
"13.01.2003";"";"";"";"2,853"
"10.01.2003";"";"";"";"2,854"
"09.01.2003";"";"";"";"2,854"
"08.01.2003";"";"";"";"2,87"
"07.01.2003";"";"";"";"2,882"
"06.01.2003";"";"";"";"2,886"
"03.01.2003";"";"";"";"2,898"
"02.01.2003";"";"";"";"2,899"
"31.12.2002";"";"";"";"2,898"
"30.12.2002";"";"";"";"2,9"
"27.12.2002";"";"";"";"2,984"
"24.12.2002";"";"";"";"3"
"23.12.2002";"";"";"";"3,005"
"20.12.2002";"";"";"";"3,005"
"19.12.2002";"";"";"";"2,999"
"18.12.2002";"";"";"";"2,972"
"17.12.2002";"";"";"";"2,974"
"16.12.2002";"";"";"";"2,975"
"13.12.2002";"";"";"";"2,959"
"12.12.2002";"";"";"";"2,947"
"11.12.2002";"";"";"";"2,937"
"10.12.2002";"";"";"";"2,93"
"09.12.2002";"";"";"";"2,925"
"06.12.2002";"";"";"";"2,924"
"05.12.2002";"";"";"";"2,99"
"04.12.2002";"";"";"";"3,015"
"03.12.2002";"";"";"";"3,12"
"02.12.2002";"";"";"";"3,138"
"29.11.2002";"";"";"";"3,183"
"28.11.2002";"";"";"";"3,183"
"27.11.2002";"";"";"";"3,153"
"26.11.2002";"";"";"";"3,162"
"25.11.2002";"";"";"";"3,163"
"22.11.2002";"";"";"";"3,162"
"21.11.2002";"";"";"";"3,172"
"20.11.2002";"";"";"";"3,22"
"19.11.2002";"";"";"";"3,235"
"18.11.2002";"";"";"";"3,247"
"15.11.2002";"";"";"";"3,272"
"14.11.2002";"";"";"";"3,279"
"13.11.2002";"";"";"";"3,29"
"12.11.2002";"";"";"";"3,3"
"11.11.2002";"";"";"";"3,301"
"08.11.2002";"";"";"";"3,303"
"07.11.2002";"";"";"";"3,16"
"06.11.2002";"";"";"";"3,25"
"05.11.2002";"";"";"";"3,262"
"04.11.2002";"";"";"";"3,275"
"01.11.2002";"";"";"";"3,284"
"31.10.2002";"";"";"";"3,297"
"30.10.2002";"";"";"";"3,3"
"29.10.2002";"";"";"";"3,308"
"28.10.2002";"";"";"";"3,303"
"25.10.2002";"";"";"";"3,296"
"24.10.2002";"";"";"";"3,298"
"23.10.2002";"";"";"";"3,306"
"22.10.2002";"";"";"";"3,311"
"21.10.2002";"";"";"";"3,311"
"18.10.2002";"";"";"";"3,317"
"17.10.2002";"";"";"";"3,323"
"16.10.2002";"";"";"";"3,319"
"15.10.2002";"";"";"";"3,316"
"14.10.2002";"";"";"";"3,314"
"11.10.2002";"";"";"";"3,312"
"10.10.2002";"";"";"";"3,295"
"09.10.2002";"";"";"";"3,298"
"08.10.2002";"";"";"";"3,288"
"07.10.2002";"";"";"";"3,285"
"04.10.2002";"";"";"";"3,303"
"03.10.2002";"";"";"";"3,31"
"02.10.2002";"";"";"";"3,314"
"01.10.2002";"";"";"";"3,313"
"30.09.2002";"";"";"";"3,319"
"27.09.2002";"";"";"";"3,322"
"26.09.2002";"";"";"";"3,319"
"25.09.2002";"";"";"";"3,315"
"24.09.2002";"";"";"";"3,314"
"23.09.2002";"";"";"";"3,314"
"20.09.2002";"";"";"";"3,314"
"19.09.2002";"";"";"";"3,315"
"18.09.2002";"";"";"";"3,313"
"17.09.2002";"";"";"";"3,314"
"16.09.2002";"";"";"";"3,314"
"13.09.2002";"";"";"";"3,313"
"12.09.2002";"";"";"";"3,313"
"11.09.2002";"";"";"";"3,314"
"10.09.2002";"";"";"";"3,315"
"09.09.2002";"";"";"";"3,315"
"06.09.2002";"";"";"";"3,312"
"05.09.2002";"";"";"";"3,317"
"04.09.2002";"";"";"";"3,324"
"03.09.2002";"";"";"";"3,335"
"02.09.2002";"";"";"";"3,335"
"30.08.2002";"";"";"";"3,337"
"29.08.2002";"";"";"";"3,338"
"28.08.2002";"";"";"";"3,339"
"27.08.2002";"";"";"";"3,339"
"26.08.2002";"";"";"";"3,339"
"23.08.2002";"";"";"";"3,337"
"22.08.2002";"";"";"";"3,333"
"21.08.2002";"";"";"";"3,327"
"20.08.2002";"";"";"";"3,326"
"19.08.2002";"";"";"";"3,327"
"16.08.2002";"";"";"";"3,327"
"15.08.2002";"";"";"";"3,325"
"14.08.2002";"";"";"";"3,325"
"13.08.2002";"";"";"";"3,331"
"12.08.2002";"";"";"";"3,332"
"09.08.2002";"";"";"";"3,332"
"08.08.2002";"";"";"";"3,332"
"07.08.2002";"";"";"";"3,33"
"06.08.2002";"";"";"";"3,326"
"05.08.2002";"";"";"";"3,334"
"02.08.2002";"";"";"";"3,341"
"01.08.2002";"";"";"";"3,345"
"31.07.2002";"";"";"";"3,345"
"30.07.2002";"";"";"";"3,345"
"29.07.2002";"";"";"";"3,345"
"26.07.2002";"";"";"";"3,351"
"25.07.2002";"";"";"";"3,351"
"24.07.2002";"";"";"";"3,349"
"23.07.2002";"";"";"";"3,352"
"22.07.2002";"";"";"";"3,345"
"19.07.2002";"";"";"";"3,345"
"18.07.2002";"";"";"";"3,349"
"17.07.2002";"";"";"";"3,354"
"16.07.2002";"";"";"";"3,362"
"15.07.2002";"";"";"";"3,361"
"12.07.2002";"";"";"";"3,362"
"11.07.2002";"";"";"";"3,361"
"10.07.2002";"";"";"";"3,364"
"09.07.2002";"";"";"";"3,369"
"08.07.2002";"";"";"";"3,376"
"05.07.2002";"";"";"";"3,383"
"04.07.2002";"";"";"";"3,383"
"03.07.2002";"";"";"";"3,382"
"02.07.2002";"";"";"";"3,385"
"01.07.2002";"";"";"";"3,389"
"28.06.2002";"";"";"";"3,392"
"27.06.2002";"";"";"";"3,393"
"26.06.2002";"";"";"";"3,395"
"25.06.2002";"";"";"";"3,397"
"24.06.2002";"";"";"";"3,393"
"21.06.2002";"";"";"";"3,388"
"20.06.2002";"";"";"";"3,387"
"19.06.2002";"";"";"";"3,382"
"18.06.2002";"";"";"";"3,381"
"17.06.2002";"";"";"";"3,374"
"14.06.2002";"";"";"";"3,374"
"13.06.2002";"";"";"";"3,375"
"12.06.2002";"";"";"";"3,373"
"11.06.2002";"";"";"";"3,374"
"10.06.2002";"";"";"";"3,375"
"07.06.2002";"";"";"";"3,377"
"06.06.2002";"";"";"";"3,383"
"05.06.2002";"";"";"";"3,384"
"04.06.2002";"";"";"";"3,386"
"03.06.2002";"";"";"";"3,387"
"31.05.2002";"";"";"";"3,388"
"30.05.2002";"";"";"";"3,39"
"29.05.2002";"";"";"";"3,392"
"28.05.2002";"";"";"";"3,391"
"27.05.2002";"";"";"";"3,39"
"24.05.2002";"";"";"";"3,388"
"23.05.2002";"";"";"";"3,388"
"22.05.2002";"";"";"";"3,383"
"21.05.2002";"";"";"";"3,425"
"20.05.2002";"";"";"";"3,415"
"17.05.2002";"";"";"";"3,418"
"16.05.2002";"";"";"";"3,382"
"15.05.2002";"";"";"";"3,379"
"14.05.2002";"";"";"";"3,374"
"13.05.2002";"";"";"";"3,343"
"10.05.2002";"";"";"";"3,343"
"09.05.2002";"";"";"";"3,344"
"08.05.2002";"";"";"";"3,341"
"07.05.2002";"";"";"";"3,341"
"06.05.2002";"";"";"";"3,341"
"03.05.2002";"";"";"";"3,34"
"02.05.2002";"";"";"";"3,333"
"30.04.2002";"";"";"";"3,333"
"29.04.2002";"";"";"";"3,335"
"26.04.2002";"";"";"";"3,335"
"25.04.2002";"";"";"";"3,334"
"24.04.2002";"";"";"";"3,334"
"23.04.2002";"";"";"";"3,332"
"22.04.2002";"";"";"";"3,328"
"19.04.2002";"";"";"";"3,326"
"18.04.2002";"";"";"";"3,323"
"17.04.2002";"";"";"";"3,321"
"16.04.2002";"";"";"";"3,324"
"15.04.2002";"";"";"";"3,325"
"12.04.2002";"";"";"";"3,327"
"11.04.2002";"";"";"";"3,331"
"10.04.2002";"";"";"";"3,335"
"09.04.2002";"";"";"";"3,341"
"08.04.2002";"";"";"";"3,346"
"05.04.2002";"";"";"";"3,348"
"04.04.2002";"";"";"";"3,353"
"03.04.2002";"";"";"";"3,357"
"02.04.2002";"";"";"";"3,361"
"28.03.2002";"";"";"";"3,362"
"27.03.2002";"";"";"";"3,363"
"26.03.2002";"";"";"";"3,379"
"25.03.2002";"";"";"";"3,362"
"22.03.2002";"";"";"";"3,347"
"21.03.2002";"";"";"";"3,34"
"20.03.2002";"";"";"";"3,333"
"19.03.2002";"";"";"";"3,332"
"18.03.2002";"";"";"";"3,334"
"15.03.2002";"";"";"";"3,336"
"14.03.2002";"";"";"";"3,339"
"13.03.2002";"";"";"";"3,344"
"12.03.2002";"";"";"";"3,343"
"11.03.2002";"";"";"";"3,342"
"08.03.2002";"";"";"";"3,342"
"07.03.2002";"";"";"";"3,341"
"06.03.2002";"";"";"";"3,343"
"05.03.2002";"";"";"";"3,344"
"04.03.2002";"";"";"";"3,344"
"01.03.2002";"";"";"";"3,342"
"28.02.2002";"";"";"";"3,342"
"27.02.2002";"";"";"";"3,343"
"26.02.2002";"";"";"";"3,338"
"25.02.2002";"";"";"";"3,333"
"22.02.2002";"";"";"";"3,329"
"21.02.2002";"";"";"";"3,327"
"20.02.2002";"";"";"";"3,323"
"19.02.2002";"";"";"";"3,329"
"18.02.2002";"";"";"";"3,332"
"15.02.2002";"";"";"";"3,333"
"14.02.2002";"";"";"";"3,335"
"13.02.2002";"";"";"";"3,335"
"12.02.2002";"";"";"";"3,334"
"11.02.2002";"";"";"";"3,335"
"08.02.2002";"";"";"";"3,335"
"07.02.2002";"";"";"";"3,334"
"06.02.2002";"";"";"";"3,343"
"05.02.2002";"";"";"";"3,346"
"04.02.2002";"";"";"";"3,349"
"01.02.2002";"";"";"";"3,351"
"31.01.2002";"";"";"";"3,353"
"30.01.2002";"";"";"";"3,352"
"29.01.2002";"";"";"";"3,353"
"28.01.2002";"";"";"";"3,356"
"25.01.2002";"";"";"";"3,354"
"24.01.2002";"";"";"";"3,353"
"23.01.2002";"";"";"";"3,347"
"22.01.2002";"";"";"";"3,349"
"21.01.2002";"";"";"";"3,346"
"18.01.2002";"";"";"";"3,349"
"17.01.2002";"";"";"";"3,348"
"16.01.2002";"";"";"";"3,346"
"15.01.2002";"";"";"";"3,345"
"14.01.2002";"";"";"";"3,35"
"11.01.2002";"";"";"";"3,353"
"10.01.2002";"";"";"";"3,36"
"09.01.2002";"";"";"";"3,356"
"08.01.2002";"";"";"";"3,347"
"07.01.2002";"";"";"";"3,353"
"04.01.2002";"";"";"";"3,357"
"03.01.2002";"";"";"";"3,318"
"02.01.2002";"";"";"";"3,312"
"28.12.2001";"";"";"";"3,33"
"27.12.2001";"";"";"";"3,359"
"24.12.2001";"";"";"";"3,434"
"21.12.2001";"";"";"";"3,436"
"20.12.2001";"";"";"";"3,439"
"19.12.2001";"";"";"";"3,44"
